Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Moisture,Crop
24,63,19,19.3479443,55.96805489,4.681576043,43.91,Pigeonpeas
9,76,25,28.88302142,50.12323801,5.70951224,44.74,Pigeonpeas
16,55,19,19.54314136,47.19188279,6.413543781,43.88,Pigeonpeas
28,75,21,24.7741949,50.54621094,6.007508163,63.49,Pigeonpeas
16,71,24,18.33124824,38.40975482,4.946369874,37.18,Pigeonpeas
24,70,21,19.14729038,45.3733757,5.517208078,33.05,Pigeonpeas
38,72,21,28.23416057,49.4421345,5.902103172,52.23,Pigeonpeas
9,66,21,30.11812084,34.13307843,5.719889876,27.43,Pigeonpeas
34,56,17,33.4126864,35.42910045,4.548202098,38.94,Pigeonpeas
1,76,19,24.18553163,46.68746847,6.669529416,61.27,Pigeonpeas
6,69,19,26.88630675,41.69617915,4.750929218,34.24,Pigeonpeas
26,73,21,31.33170829,57.97429171,4.946263888,48.66,Pigeonpeas
27,61,18,33.30711818,67.07780816,5.266227032,51.07,Pigeonpeas
27,71,23,23.45379018,46.48714759,7.10959773,45.65,Pigeonpeas
36,61,21,34.53823889,39.04468913,5.617008201,48.45,Pigeonpeas
17,73,18,19.50112224,34.51086611,5.632353113,45.45,Pigeonpeas
26,72,22,28.76794904,37.57792132,4.674941549,46.97,Pigeonpeas
17,64,16,30.97758716,32.24914235,7.161797643,66.01,Pigeonpeas
14,74,19,18.39759147,36.82639309,6.624966131,38.91,Pigeonpeas
39,60,15,35.09357419,30.98685456,5.004074624,24.59,Pigeonpeas
6,66,15,34.93174223,30.40046769,6.345806011,35.47,Pigeonpeas
8,59,18,29.50523036,35.72032498,6.216814453,32.12,Pigeonpeas
2,67,18,34.51934775,47.52980027,5.921666758,31.86,Pigeonpeas
1,76,17,28.43430726,52.10010827,6.012719118,45.02,Pigeonpeas
16,73,19,18.41645629,34.80541039,4.684079249,51.07,Pigeonpeas
23,75,25,31.07508973,47.19847683,7.077170002,43.81,Pigeonpeas
32,70,20,20.89342749,46.24856523,6.208843215,30.81,Pigeonpeas
28,59,22,30.90607799,52.79913039,7.05181629,40.11,Pigeonpeas
5,62,23,27.9348279,66.45457122,4.722222454,65.56,Pigeonpeas
36,67,25,35.95176642,36.52780776,6.418062652,65.99,Pigeonpeas
1,66,23,19.54317155,56.92831399,4.803564468,29.27,Pigeonpeas
24,73,20,19.63736208,32.31528909,4.608695247,38.34,Pigeonpeas
17,67,18,31.2192752,56.46868874,5.611510977,44.88,Pigeonpeas
5,55,18,33.50876355,45.70976142,7.322097972,59.14,Pigeonpeas
5,56,24,24.80710166,45.01110015,5.023115055,41.14,Pigeonpeas
37,77,17,36.20970524,31.94550613,5.617122801,20,Pigeonpeas
13,73,20,30.50420876,35.48885969,5.391560418,57.55,Pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,52.56,Pigeonpeas
16,77,22,31.48469278,35.6395615,6.574209678,39.74,Pigeonpeas
25,64,20,33.15122581,32.45974539,4.807776749,29.35,Pigeonpeas
34,75,24,23.50222822,51.29019509,4.760038039,33.56,Pigeonpeas
20,77,23,34.87248659,38.83786012,5.180271502,24.01,Pigeonpeas
35,80,25,28.09269012,44.93322042,4.895927306,36.65,Pigeonpeas
14,75,24,24.54757829,57.3414485,6.436160044,33.96,Pigeonpeas
36,80,21,33.64769646,48.41490082,7.066087261,24.93,Pigeonpeas
7,77,18,20.5591255,60.54880693,6.655918078,64.41,Pigeonpeas
29,78,25,19.95991719,59.33157782,5.982854523,49.43,Pigeonpeas
30,60,21,28.87667593,62.4901206,5.457871273,35.47,Pigeonpeas
20,74,16,36.04353699,43.61444121,4.759490199,38.61,Pigeonpeas
19,57,23,23.6734328,47.2879691,7.342409555,36.8,Pigeonpeas
3,60,19,25.74679443,40.7192594,4.820788186,51.52,Pigeonpeas
5,77,19,31.08564994,66.68832981,6.242052013,35.72,Pigeonpeas
5,68,20,18.72987676,61.33186249,5.001038726,29.13,Pigeonpeas
37,73,21,29.50304807,63.46513414,5.560224583,43,Pigeonpeas
9,59,24,20.43517772,39.37252634,4.747352458,46.15,Pigeonpeas
20,72,15,36.00415838,56.01334416,7.313517308,35.94,Pigeonpeas
31,56,23,31.46846241,35.39454002,5.661826398,25.16,Pigeonpeas
0,70,21,36.30049702,56.03021253,4.672437054,28.57,Pigeonpeas
21,74,15,29.49096726,67.10604388,6.471862118,56.64,Pigeonpeas
13,67,18,30.5753044,34.75591197,5.384762927,41.14,Pigeonpeas
27,74,20,24.69487673,59.96669215,5.859813416,37.85,Pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,60.57,Pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,37.49,Pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,51.37,Pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,58.59,Pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,67.45,Pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,63.69,Pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,70,Pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,42.29,Pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,28.49,Pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,28.38,Pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,60.02,Pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,43.11,Pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697,46.26,Pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,63.48,Pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924963,45.66,Pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,50.3,Pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572503,45,Pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,46.85,Pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,55.82,Pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,38.39,Mothbeans
22,59,23,27.32220619,51.27868781,4.371745575,25.01,Mothbeans
36,58,25,28.66024187,59.3189118,8.399135958,31.72,Mothbeans
4,43,18,29.02955344,61.09387478,8.840656256,37.56,Mothbeans
29,54,16,27.78031515,54.65030015,8.153022903,70,Mothbeans
32,43,22,31.99928579,54.1077461,5.270749441,45.96,Mothbeans
14,55,15,27.33580911,55.27755933,8.050304395,40.55,Mothbeans
5,35,20,28.92952635,53.57014709,9.679240873,50.52,Mothbeans
25,57,24,27.65472156,58.59986279,6.974978386,54.46,Mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,33.41,Mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,69.48,Mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,40.12,Mothbeans
27,43,23,31.70447482,56.85420099,5.875333778,42.81,Mothbeans
24,38,22,24.47876451,58.51663927,8.202706015,45.71,Mothbeans
23,45,21,31.46511256,51.79939437,8.985348193,48.4,Mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,40.77,Mothbeans
31,35,23,30.30260453,47.18283631,7.707595055,30.3,Mothbeans
0,55,25,28.17489437,43.6672299,4.524171562,27.58,Mothbeans
7,45,22,25.50634557,44.8302551,9.926212291,31.93,Mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,42.03,Mothbeans
11,44,17,26.34043268,55.59160391,8.016210782,58.99,Mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,36.61,Mothbeans
9,51,19,27.04453473,49.32609633,5.49091063,29.85,Mothbeans
28,48,15,25.16125354,55.25435777,9.254089438,44.08,Mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,62.52,Mothbeans
36,56,20,25.4123765,49.66474269,7.437078236,44.07,Mothbeans
8,60,18,31.21629982,46.01868196,3.808429173,62.34,Mothbeans
24,37,21,30.573999,58.22686794,5.818219385,45.46,Mothbeans
22,43,24,25.42517036,53.2208266,4.52363558,46.21,Mothbeans
36,43,24,27.09400578,43.65305437,3.510404312,54.63,Mothbeans
22,44,24,24.30935081,56.32938343,6.030447288,24.8,Mothbeans
17,43,22,30.06142622,45.90067655,5.498340808,34.03,Mothbeans
8,45,15,28.09568993,60.9835384,4.61136408,69.81,Mothbeans
7,56,23,26.33908791,40.00933429,5.545219232,50.56,Mothbeans
36,57,16,28.61409059,57.14218792,8.292875734,45.37,Mothbeans
11,45,19,28.70012137,44.359648,3.828031463,41.83,Mothbeans
6,36,22,24.21610338,59.79236306,8.869532817,46.08,Mothbeans
17,57,20,28.50677929,45.20094476,3.793575185,27.47,Mothbeans
4,47,20,25.97948991,64.95585424,4.193189124,48.08,Mothbeans
9,49,16,30.88482722,41.36561835,7.661537348,28.7,Mothbeans
25,51,24,25.5042419,61.66852372,9.392694614,56.3,Mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,42.75,Mothbeans
21,38,20,27.10508014,63.56791363,5.794289715,66.29,Mothbeans
37,57,20,31.1006247,44.82069159,7.354286985,33.64,Mothbeans
32,48,18,26.45707778,56.40226277,5.993513566,48.59,Mothbeans
29,44,20,30.04132304,63.56222995,8.620107545,21.3,Mothbeans
25,51,18,27.77799528,54.82130787,9.45949344,33.37,Mothbeans
10,44,24,30.99256944,43.02151392,8.0344125,48.02,Mothbeans
23,35,18,26.4908332,47.36534833,5.414492777,21.74,Mothbeans
9,60,23,31.96987867,57.17377029,6.276004336,54.66,Mothbeans
3,58,21,25.36140526,46.82652785,9.160691747,50.17,Mothbeans
22,42,22,25.54249137,56.96640758,7.887658711,70,Mothbeans
12,39,21,28.99319096,62.85948245,8.183844843,45.5,Mothbeans
39,36,22,29.34317422,60.50320928,9.072011412,28.32,Mothbeans
32,41,16,28.63618921,61.39451307,7.702287236,30.97,Mothbeans
30,41,15,24.83206631,44.17085032,5.88509677,23.01,Mothbeans
19,36,22,25.44689075,58.55363573,6.16496284,39.17,Mothbeans
4,46,15,31.01274943,62.40392519,3.504752314,29.86,Mothbeans
21,39,20,27.06179658,52.3003173,7.388007483,50.44,Mothbeans
35,57,25,27.0956288,42.26206161,8.340398059,29.01,Mothbeans
22,55,24,28.56800579,57.30636014,8.66077954,42.58,Mothbeans
35,51,17,28.79929247,49.84213387,3.558822825,31.18,Mothbeans
17,56,17,27.94293692,45.41393636,5.9565851,27.28,Mothbeans
28,57,17,30.47757686,61.58245338,9.416003106,55.93,Mothbeans
22,36,16,30.58139475,50.77148138,8.18422855,46.74,Mothbeans
11,41,19,26.85911286,41.81420849,5.131779302,39.61,Mothbeans
38,38,18,26.31051759,61.18749126,6.294130313,28.91,Mothbeans
23,37,24,28.77833449,44.2252605,7.991902443,40.31,Mothbeans
25,35,20,28.90245417,43.35365671,8.923095695,44.08,Mothbeans
40,45,20,29.37687468,57.69622912,6.878498176,24.45,Mothbeans
23,58,19,24.17093241,58.25204566,5.243634849,41.08,Mothbeans
2,56,23,26.65333029,59.79023382,7.550090941,61.36,Mothbeans
3,56,17,28.19912143,53.50567601,8.709291688,38.86,Mothbeans
26,51,25,28.76488954,52.62741529,7.792508068,52.93,Mothbeans
39,42,20,29.3499706,61.25353851,8.055908858,44.06,Mothbeans
27,59,20,28.00937423,52.60950014,4.397698806,41.6,Mothbeans
24,45,19,26.85851927,48.8246387,5.952384957,56.58,Mothbeans
7,40,17,31.2123945,40.92604945,8.532078733,35.74,Mothbeans
15,45,23,24.20422636,61.43378674,7.224193642,40.06,Mothbeans
26,52,23,29.98835437,49.60384796,4.931890506,62.06,Mothbeans
20,45,16,29.93964907,54.61813464,4.626212446,39.3,Mothbeans
34,54,24,31.2119298,41.55934359,5.026003659,60.84,Mothbeans
19,51,25,26.80474415,48.23991436,3.5253661,70,Mothbeans
29,41,21,31.49398069,62.84916863,8.86979671,28.69,Mothbeans
20,50,22,30.99694676,46.42693735,9.406887533,27.7,Mothbeans
11,40,23,29.61253065,63.04749127,5.80428611,59.44,Mothbeans
15,54,15,29.97604322,57.03184356,8.35495812,67.15,Mothbeans
35,55,22,30.88883074,52.62696801,8.634929739,48.53,Mothbeans
9,59,25,30.39321309,60.16299493,7.699200949,45.26,Mothbeans
40,45,18,30.43683729,55.20522037,5.261285926,41.77,Mothbeans
35,38,19,25.32688786,63.18180319,9.112771682,30.41,Mothbeans
14,58,17,30.53684308,59.96664731,4.605700542,42.57,Mothbeans
40,55,18,30.38257873,40.5926071,7.115994051,31.75,Mothbeans
18,36,23,24.01825377,53.76623369,7.214078621,42.19,Mothbeans
35,52,15,28.69841277,61.14754363,9.93509073,42.1,Mothbeans
4,59,22,29.33743412,49.00323081,8.914074888,27.98,Mothbeans
22,51,16,27.96583691,61.34900107,8.639586199,58.8,Mothbeans
33,47,17,24.86803974,48.27531965,8.621514073,37.86,Mothbeans
2,51,17,25.87682261,45.96341933,5.838508699,43.75,Mothbeans
16,51,21,31.01963639,49.9767522,3.532008668,45.22,Mothbeans
19,55,20,27.43329405,87.80507732,7.18530147,58.15,Mungbean
8,54,20,28.3340432,80.77275974,7.034214276,50.08,Mungbean
36,55,20,27.01470397,84.34262707,6.635968698,39.39,Mungbean
10,56,16,28.17432665,81.04554836,6.828187499,29.53,Mungbean
22,56,17,29.87888063,87.32761241,6.89077995,66.09,Mungbean
9,57,24,29.89232778,89.71503316,7.165121109,59.39,Mungbean
34,59,23,28.56212158,83.24855855,6.935804256,54.26,Mungbean
31,51,25,27.53592929,85.5701901,7.196774236,51.54,Mungbean
0,49,18,29.68361658,87.93598094,6.990095452,46.87,Mungbean
21,39,20,28.14448546,82.1193047,7.064782138,70,Mungbean
28,35,22,29.53037621,86.73346018,7.156563094,35.76,Mungbean
17,52,17,27.88352946,86.45147631,6.364967184,40.04,Mungbean
24,42,23,28.22471276,82.35916228,6.428054409,59.72,Mungbean
28,46,16,29.008124,84.96089355,6.664187809,62.08,Mungbean
21,38,21,29.75538903,86.45193297,6.637677489,58.77,Mungbean
34,60,25,29.78416743,85.16906976,6.79385576,61.76,Mungbean
19,53,22,27.8640132,80.4513142,6.852884643,45.38,Mungbean
31,58,15,27.11026483,84.96771717,7.121571293,60.28,Mungbean
19,35,24,27.11030369,83.64274107,6.883308033,29.78,Mungbean
24,53,17,28.95451232,89.07866095,6.421271178,36.28,Mungbean
13,47,20,29.21780035,87.93724219,6.54450214,41.22,Mungbean
31,53,16,28.7420098,85.81675947,6.452006451,55.76,Mungbean
28,45,23,29.65021184,80.29868321,6.489259136,62.62,Mungbean
31,37,21,27.23924995,86.404241,6.713410626,36.7,Mungbean
33,60,15,28.95172351,81.67085323,6.510840928,32.3,Mungbean
34,45,21,28.18837136,82.60629652,6.287380117,45.73,Mungbean
13,57,25,28.30041493,86.20681554,6.86308576,56.8,Mungbean
33,57,17,27.89636126,88.71782287,6.78415271,43.3,Mungbean
32,57,22,28.6899851,87.50436797,6.769415888,51.9,Mungbean
23,59,25,27.8262623,88.73100226,6.320768488,70,Mungbean
35,41,18,28.70562673,81.59200689,6.705008504,68.25,Mungbean
6,48,24,28.6362812,84.61431076,6.790736339,43.99,Mungbean
29,36,25,28.28511547,88.4393979,7.130278657,31.39,Mungbean
4,36,22,27.60887393,86.13316408,7.012740397,51.1,Mungbean
10,59,22,28.60901145,86.99495766,7.155685016,46.09,Mungbean
14,48,21,29.24598976,84.80084105,6.991242362,34.89,Mungbean
8,50,21,28.62911222,89.1148059,6.218923893,42.52,Mungbean
20,40,15,29.57329479,88.07505524,7.199495368,45.5,Mungbean
36,43,22,27.82684262,87.16679147,6.389882166,42.37,Mungbean
14,57,15,29.8757015,83.14796296,6.623438282,38.19,Mungbean
11,60,23,27.33684386,88.50229102,7.033012777,37.74,Mungbean
10,59,15,29.83040388,89.30428305,6.32400451,27.75,Mungbean
7,60,25,28.2753171,82.76020821,6.397636709,46.39,Mungbean
2,47,15,29.86860065,85.99127934,6.401455706,40.63,Mungbean
20,45,22,29.5888162,89.9939693,6.904587016,34,Mungbean
2,39,15,28.07219563,82.9116472,6.478557136,48.09,Mungbean
27,40,24,27.84026517,89.99615558,7.063022095,41.02,Mungbean
35,48,15,27.10818093,87.4512669,6.981758362,47.43,Mungbean
4,59,25,27.68515114,81.94268594,6.227134139,27.64,Mungbean
1,48,24,29.34594634,85.60472562,6.232836962,23.55,Mungbean
36,43,21,28.36319404,84.8593608,7.140437859,33.23,Mungbean
11,46,24,27.65280218,89.80650642,6.459252023,43.17,Mungbean
34,47,19,27.31372793,85.44815232,6.568795404,53.07,Mungbean
21,44,18,27.06909959,86.89934108,7.12851089,41.53,Mungbean
17,58,20,28.06642822,85.91625451,6.42937879,56.83,Mungbean
25,40,21,27.73329078,81.13903037,6.248900919,52.13,Mungbean
2,38,18,27.53632932,89.92908171,6.619891498,51.97,Mungbean
9,48,20,29.66461594,84.28187572,6.377568542,40.76,Mungbean
37,49,25,29.9145443,85.85384444,6.415459592,61.12,Mungbean
36,38,15,28.36363858,87.59810657,6.320662012,33.95,Mungbean
40,58,15,29.46416042,87.60890009,6.978400282,35.77,Mungbean
30,44,16,29.73013036,82.89166381,6.442335593,61.77,Mungbean
1,59,23,27.46852989,87.17649,7.184398832,51.74,Mungbean
9,48,22,27.77076285,87.09979549,6.402926221,34.14,Mungbean
14,41,17,29.12939524,88.48312598,7.085982325,37.28,Mungbean
35,52,19,27.10606808,89.89593328,6.698574085,49.46,Mungbean
31,48,17,28.88078945,86.94206817,6.594739424,41.73,Mungbean
4,41,20,28.14720892,83.8001509,6.647965508,41.59,Mungbean
30,37,25,29.89129144,80.14487166,7.120032489,62.96,Mungbean
9,35,20,27.41503453,80.98004661,6.91380932,40.56,Mungbean
20,41,20,29.27308605,89.4875022,7.073048264,45.05,Mungbean
37,50,23,29.65296893,88.48587386,6.5304707,42.78,Mungbean
34,35,21,28.44524991,82.67639542,6.684381357,61,Mungbean
14,37,15,27.96235681,83.97586797,6.581351374,28.4,Mungbean
23,39,22,29.25649321,81.97952224,6.86483915,42.49,Mungbean
5,45,21,28.36291385,88.00989267,6.487124217,31.06,Mungbean
22,37,20,27.62749466,86.49366929,6.605733068,28.47,Mungbean
40,51,17,28.66086349,86.12194568,6.860602782,66.49,Mungbean
27,56,20,29.2114218,87.11497805,6.41874299,42.08,Mungbean
31,40,22,29.40889385,86.16063492,6.365513634,27.4,Mungbean
38,36,21,28.02952623,84.8845732,6.556372966,48.64,Mungbean
6,37,17,28.08657178,80.35005927,6.760694228,30.41,Mungbean
6,47,18,29.16174608,80.28038146,6.715276663,59.41,Mungbean
24,44,17,29.8596912,80.03499648,6.666380512,37.37,Mungbean
25,59,19,29.06631494,83.6869203,6.626629798,39.71,Mungbean
32,56,21,27.38538997,88.66663953,6.702772465,45.42,Mungbean
8,45,18,27.93034941,85.42058715,7.011030515,70,Mungbean
19,39,17,29.2808618,81.8009244,6.890156495,50.78,Mungbean
39,37,15,28.9973145,83.78911515,6.821747052,55.51,Mungbean
33,37,19,27.92678579,86.5543196,7.183189922,58.08,Mungbean
26,54,17,28.5474135,88.9570454,6.27258822,30.81,Mungbean
21,51,15,29.36488409,89.1886954,6.679127482,42.72,Mungbean
22,54,20,28.56149805,83.63802195,6.689825155,29.28,Mungbean
29,45,16,28.43683487,87.91332682,6.583381939,29.79,Mungbean
4,40,21,28.79728147,80.45744422,6.725551062,41.68,Mungbean
10,37,22,28.7275267,89.12760359,7.069747814,29.94,Mungbean
4,44,19,27.95639663,83.52706038,6.921993878,61.31,Mungbean
20,45,17,28.17458662,83.69659318,6.770955317,29.75,Mungbean
23,45,23,28.77653519,86.69133979,6.983130466,61.45,Mungbean
25,48,21,28.438097,83.48991368,6.267684328,47.36,Mungbean
56,79,15,29.48439992,63.19915325,7.454532137,60.88,Blackgram
25,62,21,26.73433965,68.13999721,7.040056094,49.47,Blackgram
42,61,22,26.27274407,62.28814857,7.418650668,29.5,Blackgram
42,73,25,34.03679184,67.21113844,6.501869314,43.05,Blackgram
44,58,18,28.03644051,65.06601664,6.814410928,53.18,Blackgram
50,55,16,28.81460716,65.33538112,7.581442888,20,Blackgram
35,72,21,34.03619494,64.28791388,7.741418772,22.43,Blackgram
30,64,20,33.8642935,61.57072498,6.573531614,32.69,Blackgram
27,64,21,32.84213012,68.68401492,7.543804223,23.41,Blackgram
50,74,17,27.10053268,63.36085585,6.5408208,45.78,Blackgram
39,73,24,25.65842532,61.18235808,7.22405917,62.01,Blackgram
57,67,25,32.34744009,66.61452812,7.551364319,46.67,Blackgram
52,63,19,29.58949031,68.32176769,6.928898659,30.73,Blackgram
55,66,22,30.91219459,68.79427388,7.747775263,59.74,Blackgram
51,56,18,28.12787838,64.2097765,6.706505915,33.33,Blackgram
36,66,15,30.08545364,69.34811988,6.668238556,29.07,Blackgram
59,55,19,31.74379487,62.51007687,7.332375138,36.68,Blackgram
50,58,23,27.81326852,62.50460464,7.596802025,39.9,Blackgram
30,65,25,32.88733849,64.59457409,7.70650895,39.35,Blackgram
20,62,18,29.36358721,64.98742947,7.366542647,68.8,Blackgram
58,71,15,27.82592799,67.5861883,6.919243702,60.88,Blackgram
25,71,24,28.49538735,60.44848407,7.187721818,35.91,Blackgram
52,71,16,27.74274761,68.53997144,7.075886472,36.81,Blackgram
40,63,18,30.41588462,67.66323804,6.74441168,39.99,Blackgram
20,60,25,27.3254209,69.09047809,6.726469088,39.5,Blackgram
48,61,21,30.28496619,61.69295127,6.628264883,29.77,Blackgram
49,68,22,28.56840626,61.53278622,7.127064207,48.67,Blackgram
48,62,15,25.36586097,66.6379724,7.538631462,44.6,Blackgram
32,66,17,34.9466155,65.26774011,7.162357641,52.48,Blackgram
21,63,22,25.09737391,67.72837887,6.859409487,57.35,Blackgram
20,72,19,32.47648301,64.34848735,7.397190844,48.61,Blackgram
25,65,21,33.86351172,68.59232289,6.880245789,44.42,Blackgram
41,78,21,25.19857725,60.37332688,6.581313137,33.3,Blackgram
53,67,17,31.77681682,69.01852894,7.296972161,53.09,Blackgram
39,60,21,34.89814946,63.59948557,6.97297656,60.49,Blackgram
25,76,17,31.74105409,68.63525428,7.241148507,30.38,Blackgram
21,78,19,27.16159076,66.76017239,6.92009048,36.41,Blackgram
57,60,17,26.23773129,67.88521396,7.504608385,42.87,Blackgram
56,75,15,30.20157245,60.06534859,7.152272256,41.21,Blackgram
49,72,15,31.55846339,67.83563765,7.137004749,70,Blackgram
24,80,19,29.67892453,69.0854554,6.808041722,24.84,Blackgram
49,76,18,27.05365239,67.7017527,7.393631868,52.46,Blackgram
28,68,19,34.63880966,61.38597868,7.69950698,70,Blackgram
55,78,21,33.39438752,62.93692886,6.602888249,64.6,Blackgram
50,64,25,28.84079155,63.37230676,6.734447425,50.91,Blackgram
34,80,19,31.49338309,63.0563645,6.521217963,38.58,Blackgram
20,68,23,25.54960633,63.95425534,7.707332484,36.7,Blackgram
55,67,16,34.37329112,69.69366426,6.596719015,25.15,Blackgram
23,70,15,34.6008247,63.11296779,7.403623355,36.28,Blackgram
53,74,15,29.43463808,64.94329356,7.517097,39.22,Blackgram
26,67,16,29.10713092,67.90577375,7.17620823,31.47,Blackgram
33,80,22,28.57006111,65.71765781,6.593961761,70,Blackgram
37,79,19,27.54384835,69.3478631,7.143942758,70,Blackgram
33,75,21,33.04687968,68.93875631,6.690655045,41.61,Blackgram
22,55,20,33.95309131,69.96100028,7.423530351,37.9,Blackgram
20,68,17,30.11873003,60.11680815,6.578714843,70,Blackgram
43,68,20,29.57812712,66.17587668,7.497469256,47.53,Blackgram
44,76,22,27.26458947,68.01232937,7.775306272,56.24,Blackgram
34,60,16,31.35730791,64.24992106,7.322555223,25.26,Blackgram
21,72,17,31.52104732,66.55723677,7.580527339,32.76,Blackgram
25,68,19,29.39982732,64.25510719,7.108450121,61.55,Blackgram
41,62,15,29.38400259,64.14928485,7.358974541,33.52,Blackgram
28,65,23,28.38686534,61.88871127,7.405176138,38.64,Blackgram
35,64,15,28.47442276,63.53604453,6.500144962,20,Blackgram
